Plot,Latin,Quadrat,x,y,TreeID,Tag,StemID,StemTag,Census,DBH,HOM,Date,Codes,Stem,Status,SpeciesNumber,StatusNumeric
bci,Cecropia insignis,2516,519.6,327.3,357639,725363,1,,7,115,1.3,21/05/2010,,main,alive,47,1
bci,Cecropia insignis,2516,517.7,328.5,357641,725365,1,,7,,,21/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2516,516.1,329.7,357642,725366,1,,7,54,1.3,21/05/2010,,main,alive,47,1
bci,Cecropia insignis,2516,515.3,329.3,357644,725368,1,,7,107,1.3,21/05/2010,,main,alive,47,1
bci,Cecropia insignis,2516,515.5,329.6,357645,725369,1,,7,194,3,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2516,516.2,327.2,357647,725371,1,,7,,,21/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2516,515.7,326.3,357648,725372,1,,7,,,21/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2520,500.4,406.3,120900,138248,1,,7,334,4.2,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2521,519,430.9,4110,4137,1,,7,316,3,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2521,515.5,430,121266,138618,1,,7,185,1.8,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2521,519.4,431.3,121277,138629,1,,7,77,1.3,27/05/2010,,main,alive,47,1
bci,Cecropia insignis,2521,515.5,421.6,121298,138650,1,,7,194,3,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2521,516.1,422.6,121302,138654,1,,7,158,1.3,27/05/2010,,main,alive,47,1
bci,Cecropia insignis,2521,518.7,421.7,121312,138664,1,,7,,,27/05/2010,"D,S",main,dead,47,0
bci,Cecropia insignis,2523,501.4,463.5,357733,725459,1,,7,76,1.3,31/05/2010,,main,alive,47,1
bci,Cecropia insignis,2611,521.2,220.7,336062,626102,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,521.3,221,336063,626103,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,523.4,221.3,336072,626112,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,523.6,226,336076,626116,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,523.5,225.7,336077,626117,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,526.8,230.1,336082,626122,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,525.6,229.5,336084,626124,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,528,224.8,336086,626126,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,528.1,224.2,336087,626127,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,529.6,223.6,336088,626128,1,,7,,,12/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2611,526.36,230.31,469806,826291,1,,7,23,1.3,12/05/2010,,main,alive,47,1
bci,Cecropia insignis,2611,526.95,230.47,469807,826292,1,,7,15,1.3,12/05/2010,,main,alive,47,1
bci,Cecropia insignis,2615,521.3,312.1,357983,726189,1,,7,,,24/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2615,522.8,316,357988,726194,1,,7,130,1.3,24/05/2010,,main,alive,47,1
bci,Cecropia insignis,2615,520.2,316.1,357990,726196,1,,7,,,24/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2616,523.1,325.2,358016,726222,1,,7,161,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2616,520.1,325.6,358019,726225,1,,7,91,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2616,521.1,329.1,358020,726226,1,,7,,,26/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2616,520.9,329.1,358021,726227,1,,7,,,26/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2616,520.7,329.3,358022,726228,1,,7,51,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2616,520.4,329.9,358023,726229,2,,7,113,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2616,523.1,327.8,358025,726231,1,,7,135,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2616,523.5,327.6,358026,726232,1,,7,,,26/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2616,521.4,333.7,358027,726233,1,,7,79,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2616,523.3,332.4,358033,726239,1,,7,,,26/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2616,522.5,335.2,358037,726243,1,,7,,,26/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2616,522,335.4,358039,726245,1,,7,,,26/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2616,523.7,335.9,358040,726246,1,,7,,,26/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2616,521.1,335.4,358042,726248,1,,7,,,26/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2620,520.4,418.4,116492,133250,1,,7,285,2.4,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2621,520.4,420.4,4061,4088,1,,7,398,3.4,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2621,524.2,424,116804,133574,1,,7,,,08/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2621,525,423.6,116810,133580,1,,7,,,08/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2621,525.1,424.3,116910,133686,1,,7,,3,02/09/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2624,535.37,498.89,469963,826202,1,,7,109,1.3,14/06/2010,,main,alive,47,1
bci,Cecropia insignis,2703,551.5,66.7,3920,3942,1,,7,376,3,23/08/2010,"B,cylN",main,alive,47,1
bci,Cecropia insignis,2704,550.19,97.79,470008,827666,1,,7,13,1.3,29/04/2010,,main,alive,47,1
bci,Cecropia insignis,2706,557.53,129.88,470033,827055,1,,7,25,1.3,03/05/2010,,main,alive,47,1
bci,Cecropia insignis,2707,541.6,151.5,105529,121159,1,,7,,2.7,03/09/2010,"D,S",main,dead,47,0
bci,Cecropia insignis,2709,556.8,180.2,106036,121671,1,,7,210,3.6,03/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2710,544.8,208.5,358322,727145,1,,7,,,07/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2710,545.3,210.3,358335,727158,1,,7,169,1.3,07/05/2010,,main,alive,47,1
bci,Cecropia insignis,2710,545.9,210.5,358336,727159,1,,7,,,07/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2710,545.2,207.2,358341,727164,1,,7,,,07/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2710,545.7,207.6,358342,727165,1,,7,,,07/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2710,545.4,208.1,358343,727166,1,,7,47,1.3,07/05/2010,,main,alive,47,1
bci,Cecropia insignis,2722,541.3,449,318067,527262,1,,7,128,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,2802,564.2,52.5,336624,628026,1,,7,,,04/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2802,565.8,55.8,336630,628032,1,,7,,,04/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2802,565.8,51.6,336639,628042,1,,7,,,04/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2809,563.6,189.2,358688,728109,1,,7,70,1.3,24/05/2010,,main,alive,47,1
bci,Cecropia insignis,2814,577.2,295.1,3728,3748,1,,7,,3.6,02/09/2010,D,main,dead,47,0
bci,Cecropia insignis,2815,579.2,315.4,358795,728216,1,,7,,,07/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2819,562.6,382.3,3758,3778,1,,7,454,3.7,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2820,567.5,417.3,358834,728255,1,,7,,,16/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2821,574.54,424.39,470602,828287,1,,7,17,1.3,22/06/2010,,main,alive,47,1
bci,Cecropia insignis,2822,563.1,441.5,103601,119072,1,,7,,,23/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2822,568.8,455.7,103684,119156,9,,7,370,3.3,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2823,564.3,468.7,254927,293704,1,,7,124,1.3,24/06/2010,,main,alive,47,1
bci,Cecropia insignis,2908,594.1,169.1,96449,111712,1,,7,307,2.9,03/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2909,583.1,191,356871,723372,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,581,190.7,356872,723373,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,583.6,182.6,358967,729081,1,,7,,,19/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2909,581.7,185,358970,729084,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,581.4,185.4,358972,729086,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,581.9,185.4,358973,729087,1,,7,,,19/05/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2909,582.1,185.8,358974,729088,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,582,186.2,358975,729089,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,582.5,186.5,358976,729090,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,582.3,186.7,358977,729091,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,582.1,191.1,358984,729098,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,581.8,191.8,358985,729099,1,,7,,,19/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2909,585.2,190.2,358996,729110,1,,7,122,3,03/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2910,586.5,208,318518,529104,1,,7,,,21/05/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2910,590.1,207.4,318530,529116,1,,7,290,3,03/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,2911,587.9,220.5,359068,729183,1,,7,90,1.3,25/05/2010,,main,alive,47,1
bci,Cecropia insignis,2911,588.5,222.9,359071,729186,1,,7,72,1.3,25/05/2010,,main,alive,47,1
bci,Cecropia insignis,2911,588,223,359072,729187,1,,7,65,1.3,25/05/2010,,main,alive,47,1
bci,Cecropia insignis,2912,598.5,253.5,3541,3561,1,,7,,4.1,02/09/2010,"D,C",main,dead,47,0
bci,Cecropia insignis,2915,581.4,310.4,357774,725500,1,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,584,311,357775,725501,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,583.1,313.1,357776,725502,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,581.9,316.9,357778,725504,1,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,581,311.2,359112,729229,1,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,581.2,311.7,359113,729230,1,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,580.5,313.5,359114,729231,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,580.5,314.1,359115,729232,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,580.1,314.7,359116,729233,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,582.9,313.9,359117,729234,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,583.2,314.2,359118,729235,1,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,583.5,314.4,359119,729236,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,582.2,311.4,359120,729237,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,581.9,312.1,359122,729239,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,582.3,312.2,359124,729241,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,585.2,314.4,359125,729242,3,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,584.7,312.7,359126,729243,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,584.8,312.5,359127,729244,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,584.5,315.6,359129,729246,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,585.1,313.1,359132,729249,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,585.4,313,359133,729250,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2915,589.3,309.8,359134,729251,1,,7,,,01/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,2915,589.3,309.1,359135,729252,1,,7,,,01/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2918,593.1,371.5,3508,3527,1,,7,,3.7,02/09/2010,D,main,dead,47,0
bci,Cecropia insignis,2919,591.5,386.1,3501,3520,1,,7,,,08/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,2920,584.1,412.1,138649,159587,1,,7,,,10/06/2010,"D,S",main,dead,47,0
bci,Cecropia insignis,2923,584.5,478.1,359215,729332,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3007,606.6,146.2,359369,730096,1,,7,77,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3007,606.8,146.6,359370,730097,1,,7,,,08/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3007,607.1,146.3,359372,730099,1,,7,,,08/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3007,608.2,147.5,359375,730102,1,,7,,,08/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3007,607.8,147.5,359377,730104,1,,7,61,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3007,607.8,148,359378,730105,1,,7,44,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3007,608.2,146.1,359379,730106,1,,7,,,08/06/2010,"D,C",main,dead,47,0
bci,Cecropia insignis,3007,608,145.8,359380,730107,1,,7,70,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3007,607.7,145.4,359381,730108,1,,7,31,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3007,607.8,145,359382,730109,1,,7,,,08/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3007,606.8,145.9,359384,730111,1,,7,,,08/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3007,611.3,145.3,359391,730118,1,,7,,,08/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3007,608.28,158.56,471310,830160,1,,7,13,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3012,610.2,242.9,3360,3379,1,,7,,3,01/09/2010,D,main,dead,47,0
bci,Cecropia insignis,3012,611,243.4,3361,3380,1,,7,,3,01/09/2010,D,main,dead,47,0
bci,Cecropia insignis,3013,612.5,265.9,3373,3392,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3016,609.25,329.25,471481,830328,1,,7,15,1.3,23/06/2010,,main,alive,47,1
bci,Cecropia insignis,3019,605.27,392.62,471569,830415,1,,7,53,1.3,29/06/2010,,main,alive,47,1
bci,Cecropia insignis,3101,628.69,34.43,471683,831017,1,,7,14,1.3,26/05/2010,,main,alive,47,1
bci,Cecropia insignis,3102,632.42,40.33,471725,831057,1,,7,11,1.3,28/05/2010,,main,alive,47,1
bci,Cecropia insignis,3102,638.7,46.99,471735,831068,1,,7,14,1.3,28/05/2010,,main,alive,47,1
bci,Cecropia insignis,3105,626,102.2,359764,731082,1,,7,,,04/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3109,630.6,184.1,3223,3238,10,1,7,444,3,01/09/2010,"M,B",main,alive,47,1
bci,Cecropia insignis,3109,630.4,185,256548,296355,1,,7,144,1.3,15/06/2010,,main,alive,47,1
bci,Cecropia insignis,3109,630.2,185.3,256549,296356,1,,7,128,1.3,15/06/2010,,main,alive,47,1
bci,Cecropia insignis,3112,620.7,256.7,3194,3209,1,,7,,,21/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3112,622.2,255.4,3195,3210,1,,7,,3,07/08/2010,D,main,dead,47,0
bci,Cecropia insignis,3112,639.89,245.13,471920,831248,1,,7,58,1.3,21/06/2010,,main,alive,47,1
bci,Cecropia insignis,3114,628.5,289.1,336891,628315,1,,7,84,1.3,24/06/2010,,main,alive,47,1
bci,Cecropia insignis,3114,632,295.5,336893,628317,1,,7,,,24/06/2010,"D,C",main,dead,47,0
bci,Cecropia insignis,3114,629.7,294.1,337669,631172,1,,7,,,24/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3114,629.1,292.8,337670,631173,1,,7,,,24/06/2010,"D,C",main,dead,47,0
bci,Cecropia insignis,3114,629.8,291.8,337671,631174,1,,7,98,1.3,24/06/2010,,main,alive,47,1
bci,Cecropia insignis,3114,629.7,291.2,337672,631175,1,,7,,,24/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3114,627.9,287.6,359887,731205,1,,7,,,24/06/2010,"D,C",main,dead,47,0
bci,Cecropia insignis,3116,632.4,331.03,471968,831296,1,,7,26,1.3,30/06/2010,L,main,alive,47,1
bci,Cecropia insignis,3123,629.6,474.3,319304,531273,1,,7,91,1.3,14/07/2010,,main,alive,47,1
bci,Cecropia insignis,3123,624.2,479,337864,631389,1,,7,,,14/07/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3123,628.7,474.9,337871,631396,1,,7,,,14/07/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3204,644.8,94.2,360082,732077,1,,7,,,03/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3204,642.9,94,360083,732078,1,,7,,,03/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3204,645.4,94.4,360088,732083,1,,7,176,1.3,03/06/2010,,main,alive,47,1
bci,Cecropia insignis,3204,645.6,89.2,360090,732085,1,,7,115,1.3,03/06/2010,,main,alive,47,1
bci,Cecropia insignis,3204,645.6,87.1,360093,732088,1,,7,,,03/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3211,644.5,238.4,82227,97121,1,,7,252,3,01/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3212,653.5,242.2,360189,732184,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,656.2,258.9,360200,732195,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,656.1,258.4,360201,732196,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,656.1,258.1,360202,732197,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,656,257.8,360203,732198,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,655.7,257.7,360204,732199,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,659.3,258.8,360205,732200,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,659.4,258.3,360206,732201,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,655.1,253.5,360207,732202,1,,7,,,17/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3212,655.1,252.9,360208,732203,1,,7,116,1.3,17/06/2010,,main,alive,47,1
bci,Cecropia insignis,3212,640.22,249.47,472400,832330,1,,7,57,1.3,17/06/2010,,main,alive,47,1
bci,Cecropia insignis,3213,654.4,260.6,360218,732213,1,,7,,,28/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3213,651.1,264.2,360219,732214,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,653,263.6,360220,732215,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,654.1,261.8,360222,732217,1,,7,,,28/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3213,650.3,265.7,360224,732219,2,,7,14,1.3,28/06/2010,R,main,alive,47,1
bci,Cecropia insignis,3213,651.8,267,360225,732220,1,,7,,,28/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3213,650.5,269.1,360229,732224,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,652,267.4,360230,732225,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,653.5,267,360231,732226,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,654.7,265.1,360232,732227,1,,7,125,1.3,28/06/2010,,main,alive,47,1
bci,Cecropia insignis,3213,658.5,267.2,360241,732236,1,,7,70,1.3,28/06/2010,,main,alive,47,1
bci,Cecropia insignis,3213,656.1,264.4,360245,732240,1,,7,29,1.3,28/06/2010,,main,alive,47,1
bci,Cecropia insignis,3213,656.2,263.6,360247,732242,1,,7,,,28/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3213,655.9,262.5,360249,732244,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,656.9,262.6,360250,732245,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,657.8,262.9,360251,732246,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,657.6,262.3,360252,732247,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,655.7,260.3,360254,732249,1,,7,,,28/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3213,655.8,261,360255,732250,1,,7,152,1.3,28/06/2010,,main,alive,47,1
bci,Cecropia insignis,3214,655.5,288.7,360268,732263,1,,7,83,1.3,29/06/2010,,main,alive,47,1
bci,Cecropia insignis,3214,656.5,289.8,360270,732265,1,,7,,,29/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3215,658,308.5,338091,632209,1,,7,146,1.3,29/06/2010,,main,alive,47,1
bci,Cecropia insignis,3216,641.7,321.9,338101,632219,1,,7,,,30/06/2010,"D,S",main,dead,47,0
bci,Cecropia insignis,3216,642.1,323.9,338107,632225,1,,7,,,30/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3216,643.2,326.5,338119,632237,1,,7,,,30/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3216,644.6,339.9,338133,632251,1,,7,196,3,31/08/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3217,644.1,342.9,338193,632311,1,,7,,,01/07/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3217,644.7,342.2,338194,632312,4,,7,250,1.3,01/07/2010,,main,alive,47,1
bci,Cecropia insignis,3217,642.3,355.6,338201,632320,1,,7,202,1.3,01/07/2010,,main,alive,47,1
bci,Cecropia insignis,3217,645.8,348.7,338207,632326,1,,7,,,01/07/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3217,645.6,343.6,338210,632329,1,,7,206,3,31/08/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3217,647.4,343.8,360339,732336,1,,7,,,01/07/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3302,665.9,45.8,2910,2923,1,,7,,3.3,30/08/2010,D,main,dead,47,0
bci,Cecropia insignis,3302,668.9,41.9,2911,2924,1,,7,,,03/06/2010,"D,C",main,dead,47,0
bci,Cecropia insignis,3304,676.5,95.4,360468,733060,1,,7,56,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3304,675.5,97.5,360470,733062,1,,7,,,08/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3304,678.2,97.1,360475,733068,1,,7,247,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3304,675.5,93.3,360478,733071,1,,7,,,08/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3304,678.7,94.7,360480,733073,1,,7,,,08/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3304,678.9,94.4,360481,733074,1,,7,76,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3304,679.6,93.7,360485,733079,1,,7,177,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3304,679.2,93.1,360487,733081,1,,7,158,1.3,08/06/2010,,main,alive,47,1
bci,Cecropia insignis,3306,667.3,135.4,2884,2897,1,,7,,,09/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3312,660.5,258,356889,723390,1,,7,,,21/06/2010,"D,T",main,dead,47,0
bci,Cecropia insignis,3312,660.9,258,360560,733159,1,,7,,,21/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3313,660.5,260.5,360566,733166,1,,7,,,22/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3313,661.95,263.05,472933,833258,1,,7,26,1.3,22/06/2010,,main,alive,47,1
bci,Cecropia insignis,3313,662.64,267.51,472941,833266,1,,7,42,1.3,22/06/2010,,main,alive,47,1
bci,Cecropia insignis,3315,666.4,311.4,338460,633185,1,,7,259,1.7,24/06/2010,,main,alive,47,1
bci,Cecropia insignis,3315,665.5,309.9,338470,633195,1,,7,328,3.4,31/08/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3315,674.8,307.7,338485,633211,1,,7,,,24/06/2010,"D,S",main,dead,47,0
bci,Cecropia insignis,3315,673.6,311.5,338504,633230,1,,7,,,24/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3317,678.34,353.43,472987,833657,1,,7,61,1.3,28/06/2010,,main,alive,47,1
bci,Cecropia insignis,3324,671.5,485.6,360664,733271,1,,7,,,08/07/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3402,680.2,47.6,2586,2595,1,,7,533,3,06/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3404,698.4,97.9,339809,636505,1,,7,,,09/06/2010,"D,N",main,dead,47,0
bci,Cecropia insignis,3404,686.3,84.2,360805,734126,2,1,7,226,3,06/09/2010,"M,B,cylY",main,alive,47,1
bci,Cecropia insignis,3404,686.5,84.2,360806,734127,1,,7,110,1.3,09/06/2010,,main,alive,47,1
bci,Cecropia insignis,3405,699.1,104.6,338686,634048,1,,7,155,1.3,09/06/2010,,main,alive,47,1
bci,Cecropia insignis,3405,697.9,109.9,360871,734192,1,,7,230,3,02/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3412,683.7,249.5,320098,534148,1,,7,266,3,01/09/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3415,696.38,302.05,473443,834330,1,,7,18,1.3,23/06/2010,,main,alive,47,1
bci,Cecropia insignis,3415,698.65,301.69,473445,834332,1,,7,15,1.3,23/06/2010,,main,alive,47,1
bci,Cecropia insignis,3416,689.9,322.5,2683,2692,1,,7,540,3.4,31/08/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3420,683.7,403.2,338901,634265,1,,7,166,3,30/08/2010,"B,cylY",main,alive,47,1
bci,Cecropia insignis,3421,685.4,423.5,74531,88773,1,,7,,3.9,30/08/2010,D,main,dead,47,0
